{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:37:18.015548', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:43.976235', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.22', 'type': 34, 'max_response_time': 0, 'timestamp': '2023-06-05 14:01:43.978040', 'total_length': 62, 'data': '04:00:00:00:ef:ff:ff:fa:04:00:00:00:e0:00:00:fb'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.031054', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52708, 'dest_port': 1900, 'timestamp': '2023-06-05 14:01:44.196634', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.221576', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.258199', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.269898', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.299191', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:44.299695', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.22', 'type': 34, 'max_response_time': 0, 'timestamp': '2023-06-05 14:01:44.486775', 'total_length': 62, 'data': '04:00:00:00:ef:ff:ff:fa:04:00:00:00:e0:00:00:fb'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52708, 'dest_port': 1900, 'timestamp': '2023-06-05 14:01:45.199330', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:45.260948', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54582, 'dest_port': 1900, 'timestamp': '2023-06-05 14:01:45.274193', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:45.280026', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:45.286977', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:45.313448', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:45.314988', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 14:01:58.612482', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:58.673900', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:58.681408', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:59.674985', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52137, 'dest_port': 1900, 'timestamp': '2023-06-05 14:01:59.721827', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:01:59.855416', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:02:00.224880', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.22', 'type': 34, 'max_response_time': 0, 'timestamp': '2023-06-05 14:02:00.473744', 'total_length': 62, 'data': '04:00:00:00:ef:ff:ff:fa:04:00:00:00:e0:00:00:fb'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.22', 'type': 34, 'max_response_time': 0, 'timestamp': '2023-06-05 14:02:00.473873', 'total_length': 62, 'data': '04:00:00:00:ef:ff:ff:fa:04:00:00:00:e0:00:00:fb'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 14:02:00.613369', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54582, 'dest_port': 1900, 'timestamp': '2023-06-05 14:02:00.665923', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52137, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:44.632309', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 54582, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:44.875096', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:44.886148', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62454, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:45.051883', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.127691', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.127790', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62456, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:45.132181', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.134101', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.134641', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.368800', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.374331', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.688851', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:45.830608', 'total_length': 110, 'data': 'd6:e3:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:45.830721', 'total_length': 110, 'data': 'd6:e4:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:45.830804', 'total_length': 110, 'data': 'd6:e5:29:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:45.897385', 'total_length': 92, 'data': 'd6:e6:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.898862', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:45.907165', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62454, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:46.054652', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62456, 'dest_port': 1900, 'timestamp': '2023-06-06 11:26:46.134695', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:46.398828', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:46.589819', 'total_length': 110, 'data': 'd6:e5:29:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:46.589921', 'total_length': 110, 'data': 'd6:e4:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:46.589975', 'total_length': 110, 'data': 'd6:e3:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:26:46.650872', 'total_length': 92, 'data': 'd6:e6:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:46.711704', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:46.736725', 'total_length': 119, 'data': '00:00:84:00:00:00:00:02:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:1c:00:01:00:00:00:3c:00:10:fe:80:00:00:00:00:00:00:96:5c:4d:73:32:6b:f7:f9:c0:0c:00:01:00:01:00:00:00:3c:00:04:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:26:46.737999', 'total_length': 81, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0f:44:45:53:4b:54:4f:50:2d:47:47:44:34:4d:39:51:05:6c:6f:63:61:6c:00:00:ff:00:01'}
